"id","s1"
"853117164964826858",1976.63715861987
"39894314",2012.16760427766
"30464949",1908.3725975478
"792883005062628538",1683.18051041698
"47920470",1808.33659870977
"22102093",1789.45913139185
"16243231",1741.19527174717
"908213423748310861",1972.38888179206
"914167814583406410",1848.33247691287
"656093243302306911",2055.61905821829
"1031887036489081599",1714.07446315869
"883766409415372796",2001.25178014106
"944225705256990863",2049.87672200249
"45237387",1770.69292533187
"824951093312674964",1861.75813103645
"685477917083219830",1960.6785062526
"941442136067315095",1968.67303375068
"787674726735576470",1735.91871533428
"654546537869049186",1875.20185082233
"611121379258353622",1958.81908552102
"924773797588718230",1478.9682745351
"959579294765184094",1817.51295351072
"34655839",2028.92417776148
"11393844",1799.14083307347
"908270876253804815",1995.20592598999
"983323697917070885",1937.97084987629
"969146111815050827",1704.97824733774
"42591398",1908.3725975478
"38324966",2012.16760427766
"619599861618191200",1910.05427392911
"806270279530380112",1907.46435850943
"688544334661194671",1668.42850615287
"13617271",1617.38242473671
"29736759",1860.60977131748
"44269319",2012.16760427766
"25314294",1603.28402084239
"12245225",1823.95199135358
"46215685",1906.26199027436
"36841352",1832.22876032406
"634854307981905605",2087.62425125167
"994904719094409277",1962.93301595429
"686907478188369765",1992.7136885222
"956226912381732798",1822.75542963896
"22326190",1928.28742728064
"955171759960993588",1908.3725975478
"800970191867596004",2005.59427301548
"905407437025820797",1358.30254213433
"732724971469976884",1818.23806356467
"713271",1764.71861321327
"702366281800944724",2000.00313689903
"939503106846943236",1740.41591509219
"927692108400643914",2028.14336837585
"985167961387919079",1916.19987934834
"196722",1710.45246994578
"1026860427303774188",1902.43760308494
"624723728831681250",1831.93207791683
"13996470",1929.69959006938
"645380488250317455",2007.76737986446
"704265965203455871",2112.77652584466
"857547425681870506",1918.03313313418
"916904518849278671",1941.01181247004
"49924638",1931.17198989774
"713925697989494857",1801.92886789315
"50704191",2002.90213937124
"26047",1868.96759457386
"1291394",1935.43481381531
"41723288",1870.61200554889
"22692270",1694.19244430195
"906613439128557258",1812.65756164967
"917662077646663730",2015.68951581354
"53612566",1981.48451417829
"757429830415010252",1904.08065186087
"7804061",1857.35947111755
"18812413",1821.21022525971
"655709011871500958",1854.75865775006
"498112",1806.48024136233
"816757366853117057",1818.76836914637
"916108130169742809",1807.90495202858
"1021818741561711720",1838.69179365271
"750296793958003198",1991.06533331944
"1015935",1613.96382658955
"23172118",1770.49289967374
"896692070449107148",1983.30700779515
"3130486",1828.33198888746
"640593750402489550",1977.92362215043
"31039997",1864.39797188549
"892602680656699069",1886.57348337663
"980871365948717515",1877.4549568755
"684585572455552764",1721.32655002831
"18993540",1786.4375535997
"686132301906727786",1908.3725975478
"27880864",2005.81706458462
"648571715106497356",1719.37812489016
"22551920",1734.10004748348
"48960147",1933.69918867633
"43140470",1934.62748895909
"1020452280405309693",1807.66877131629
"52740070",1827.82149263937
"1020934462740230479",1942.27951496226
"1223989",1870.21120106961
"970485241341974364",1919.87635150807
"847398646238437144",1937.68091418621
"944911393949960465",1714.96887675976
"912925970585391192",1790.12582837154
"39560367",1114.04325640949
"29187281",2124.53764511899
"640471776476857550",1885.33807145384
"33041847",1915.3226406344
"34339291",1960.79337268082
"929357162785899439",1832.70926755064
"6732143",1752.63184621115
"4120301",1518.17115893957
"35806049",1814.51632801052
"591513009241652117",2010.21496788818
"40089922",1908.3725975478
"34045168",1822.20772444425
"24946452",1748.70700306583
"23413748",1908.3725975478
"754269133259938444",2030.123309159
"751408343328701645",2022.99355516483
"4787924",1866.19549255345
"24253909",1685.91548382183
"929028648638965571",1968.22772393478
"53172196",1589.73253376454
"983273645789371192",1846.69153626733
"46995034",1823.91719611911
"39424317",2011.2593652393
"28760438",1809.36912246381
"41884019",1822.97432210579
"899424111651588086",1356.64568047536
"679267569821552445",2040.83643648423
"968107664754833716",1832.19329283515
"777679941260560186",1833.54202336577
"648655367951170235",1859.7291269789
"1006532730540936312",1683.61592762575
"1014756736136699481",1864.56801959259
"848026711345020633",1570.15353303194
"961511526033300153",1511.93399918464
"1011153096655491988",1876.36696641666
"859577678298563830",1786.93058519319
"702876444293572136",1977.74358860122
"965152970102994187",1797.42956733809
"749710220230060023",1775.63864571471
"819526666335812869",1893.3956719299
"992780875974912327",1710.08423834425
"24474689",1721.2221176681
"73841",1856.92946835018
"575500580463866352",1829.89149822556
"47428119",1907.46435850943
"962440152949000270",1534.20299769073
"31317042",1997.25803399196
"42457349",1715.29364834127
"46340428",1838.15758439033
"807956993753714062",1704.97824733774
"755903457080295553",1752.36217286705
"20698187",1743.71347531723
"872368827432465536",1799.03778218784
"1024113865791624446",1991.14919869734
"605332606169282410",1977.58892580248
"28318264",1862.78251623692
"40635367",1823.5697478045
"49444222",1972.90788822777
"48756845",2017.2292982341
"2084273",1911.59249466829
"903126479621998105",1804.14531311852
"1014579986735937952",1721.32655002831
"34446877",1927.29122455713
"725580603628565216",2004.18263098813
"28331525",1983.57655295591
"888395632837630091",1617.17566325409
"924605295788499108",499.296002354069
"52594124",2018.80218448905
"42843544",1487.27670271765
"618433336469061058",2001.39141751971
"33803742",1919.73097288842
"652528955746967643",1831.28217597738
"32044207",1906.55611947106
"988532047627713512",2006.37547910694
"873536889577800875",2056.94848224937
"510948460468405144",1984.651717503
"30147059",1691.34930442653
"26878524",1932.60081104586
"33657678",2006.90837814576
"19035665",1820.69115536921
"50200213",1964.45885562624
"798889942621016112",1989.89975864781
"43103070",1876.36555274757
"37215967",1900.24328166324
"966888926897524126",1868.65824539081
"38191572",2009.80903620812
"1009672862304504296",1303.67072915581
"572609209433746227",1741.83899591979
"854046532344088446",1968.67783212075
"41688366",2015.45786949059
"694174735980776361",1905.6565028255
"893065206116101081",1965.57062598446
"53282868",1948.83533437853
"882126103963167188",1957.14704477509
"30502873",1844.14731148702
"557360388521540150",1993.50916294322
"930541445678237295",1901.36974762881
"986515754825534706",1877.37808911029
"17911210",1977.62831968158
"47373270",2061.49299432147
"968816235939033273",1852.91746391169
"27903066",1782.05678635532
"13007169",2010.53420072371
"44317516",1673.235750087
"42002656",1941.32852654324
"938538528479222423",1924.35447584122
"923208916196239749",1908.3725975478
"654545174431302984",1851.42363757178
"773143001560771560",1800.79544453818
"31445122",1608.68113011115
"539840891599271273",2017.29780567233
"23121835",1850.04340605798
"53675968",1933.50419882683
"22587726",1926.82383072836
"33786053",1636.82858957758
"31128900",1991.54776672771
"618160400027471214",2039.85891545333
"574795430216987558",1870.24699165659
"1024305364321446422",1886.51696251278
"28229609",1986.25270927101
"874607598592266223",1704.97824733774
"748524351823698628",1663.69390942559
"21701347",1881.22764952035
"1012385",1695.36448292982
"45911684",1657.72198080856
"48499335",1903.01272393633
"24658451",2010.71727524648
"51869906",1955.45191575465
"740073787325078758",2109.34859503886
"52086928",2000.71404422941
"24574485",2010.92380787427
"960935343000233165",1641.44366057383
"14261655",1567.85254337208
"46879080",1908.3725975478
"696702222183409636",1775.62104260067
"48562554",2144.97912964235
"773244868554161175",1722.16227973385
"894210550000758826",1753.27041190542
"37331659",1811.52510256701
"42937545",1805.45355002016
"928558980701087563",1960.87479898152
"888379139240892337",1976.17842318585
"15330197",1802.81739772215
"630450878058080908",2019.88636447468
"879154002670373999",1861.97724560657
"12853613",1663.86016266456
"6453318",2007.81661718412
"589943890853533309",1669.67662032915
"976362401453839525",1814.73936927247
"909623218753927140",2016.20649211119
"7749728",2011.44243976207
"16026015",1656.79707620783
"845284101352923786",1630.17519078306
"812686032484608574",1812.74901955015
"615502055752548982",1807.56157132838
"679796062201655304",1530.66123531859
"44704769",1479.16306577729
"7921570",1770.90398725938
"33837243",1926.82383072836
"703863098145595811",2016.53098521673
"696431875149792945",1810.98947649065
"49611171",2027.75282576273
"23976814",1741.14256563948
"43214742",1906.20497331561
"829079304829825241",1940.49873481851
"1141457",1654.46117126499
"968145198508026455",49.0685034580516
"53908651",1803.37687147899
"45531528",2110.36659529194
"53313118",1963.9057975537
"2675179",1836.03555906151
"48846092",1796.46383921056
"969744464140988284",1995.2059299836
"890037419970606150",1728.63688963076
"929673157473474479",1767.79636812971
"797991977818867890",1779.44631907362
"810923330649607464",1826.62962542137
"53130366",2074.5283473162
"848589895535725197",1847.33478461553
"50799718",1778.09270722641
"956436034381611363",1725.8899588679
"3340865",2061.6296820426
"631141582243461534",1748.27721450997
"933515456515658050",1742.33537244346
"38603948",1928.28553714298
"13297246",1701.9402910994
"17494290",1529.75810698989
"840610893638940966",1701.17294430636
"46449044",1753.50091854848
"923442041508805358",1992.00725642388
"24718014",2010.55765882872
"1019668851970808846",1902.97345900268
"935038586980817663",1781.81830507273
"638257517892456878",2002.24941300123
"972436673328558056",1824.61924939988
"972444849291136738",1826.61755754214
"685648100565353058",1850.88741968575
"611511432669901937",2040.82886726112
"21550757",1670.3870316606
"932887118507573731",1918.89807981429
"30051172",1836.21524336723
"780704802382483693",2034.56895636291
"858636557062356269",1824.59573683323
"968201026280489678",1717.69359387485
"31387750",1908.3725975478
"17738026",1935.75363830575
"827493154825565862",1994.32396565164
"32043949",1917.16531464503
"28083134",1908.3725975478
"36036194",1613.04543184213
"11207279",1915.06302267749
"1043785105970341901",1721.32655002831
"888689379025049113",1932.99945229047
"940069738091986089",1908.3725975478
"49496849",1897.47372908741
"992219351762738324",1797.08802222455
"48087568",1995.81930158709
"1032625040159335264",940.290041693271
"821920671448074191",1912.65127830365
"32902275",1946.29489429058
"944206017889618398",1930.46899887285
"3563108",1745.14272213177
"1006158271672848672",1837.53863965028
"767518831556485268",1908.3725975478
"858363910971019719",1437.90101419731
"12336968",1720.70455269524
"53309359",1830.06868363008
"31494152",2040.73716172573
"1005713969110960909",1893.14863333218
"670293369748337563",2010.98527955144
"29780872",2010.71727524648
"53344603",1772.41678704634
"686300114488054568",1995.51622406397
"892745209554062365",1845.40137623334
"31240187",1760.60296515562
"36480754",1853.85041871169
"913689178509483854",1859.82776529413
"53401445",1943.78809045616
"53726311",1775.14150416143
"52385091",2086.76283075023
"32571178",2013.61517934269
"940922126273706344",2020.23625457888
"1010373029610726119",1943.58931149206
"967472637472188127",1915.11658992325
"44306270",1721.32655002831
"49118691",1351.6336601663
"53817474",1910.71504209299
"52474433",2050.20662574416
"944404458969711180",1926.80850829975
"10946286",1973.70898623002
"853592363607173468",1595.8568825485
"24183433",1922.42844567437
"8047959",1742.53571448332
"744976201908379359",1304.39453573361
"28674567",1900.47603726133
"591202087897623948",1679.47504493068
"22973593",2011.44243976207
"924702337739202739",1905.83015582631
"17383030",1759.61127974744
"672978756275835545",2177.07103498856
"909788917277258902",1861.90473627374
"743417639065038420",1721.32655002831
"765299972595687525",2015.45786949059
"995880456862146969",1986.4576962614
"11941603",1777.7954262256
"690169984520169423",1999.74755304342
"943588257553501001",1835.42505167626
"1037933039686294607",1722.16227973385
"29970776",1908.3725975478
"14595350",2058.13985451043
"850074702335810846",1977.29973201148
"36184209",2007.29798529632
"1043694259400656638",1880.08390547191
"40537372",1790.52156374779
"51388855",1744.50004393109
"47474716",1966.76197753962
"790553076076537355",1973.98062269255
"54283005",1931.56442497247
"841626624357250966",1751.70263088432
"26840662",1950.37922812438
"21188818",1667.19784464012
"930386188646732389",1833.45369243433
"1040993480897966249",1870.04884875437
"25074332",1588.1876327651
"1015562996305746436",1890.7497643988
"27514047",1644.92400665519
"644390721714287946",1908.3725975478
"43831987",1907.46435850943
"853889347583467160",1819.25819844534
"705719018408799994",2049.46902739657
"809769020944802389",1824.61924939988
"866204118838587582",1758.35611910847
"768398127667812806",1927.18365991982
"6425616",1701.28656040977
"633486950958651716",1889.16189108114
"969929897430359978",1915.11658992325
"54366570",1842.13385859749
"35922487",1968.11410897231
"311354",1345.18839749266
"913916909699172544",1998.03052077175
"976323374442198239",1770.77674028767
"51320938",1964.66285695166
"5759976",1923.89827394465
"608076159232440691",1992.83708601097
"992097956190910605",1735.01677654707
"978295577167464754",1721.32655002831
"29266447",1862.27803277784
"837772775743134643",1862.28422541475
"899203529162158615",2048.42260114429
"36715252",1814.53949212664
"891634053063785993",1760.60296515562
"16458904",1721.32655002831
"920249665610178383",1795.65339447143
"53664325",1730.45336770749
"922086786571862390",1906.34033260571
"962913804279248042",1993.77028951938
"650607262159929480",2091.78646534342
"44303204",1825.12155675818
"666577632708620176",1855.57734630463
"712249571998973299",1826.34510992626
"851057341643129120",1911.13611578185
"813135493729264472",1872.6143947798
"729242308875289923",1859.06454492143
"28544724",1848.79772520758
"1035078706077601688",1965.31408715869
"40177739",1964.81860107098
"905844527476556054",1840.54571767791
"6990532",1458.81193725217
"31101733",2023.9825705347
"54039081",1998.96763208665
"619021585782094652",1852.34965887181
"576324169204815575",1839.53491447813
"779915751176813089",1967.02347338775
"661711794147012289",1863.40035226437
"36478274",1754.48919232954
"10619943",1900.54431958156
"902085850609535776",1956.95871228078
"25752951",1916.80478266899
"38243837",1826.77841841715
"872759139209238330",1877.90890058266
"2709965",1688.3471227933
"7054627",1893.8453491787
"25346154",1839.9792085523
"24396414",1963.45001280227
"961826638045297199",1931.07398666233
"27377931",1711.75422038527
"12815958",1842.41900011994
"29236428",1947.2407890788
"858817206664004737",1721.32655002831
"911886937414711504",1783.49308401228
"830528538990494916",1899.24577986862
"953868647575548852",2011.82491333713
"27314632",1908.3725975478
"832673361143481015",2013.9930888273
"38067381",1914.17809408634
"34436113",2010.35112620093
"923245092886010715",1831.15875273396
"30133503",1713.54291336711
"2958786",1584.43433803979
"934374947047643891",1933.92461951198
"927653958939762248",1542.85599828931
"23370526",1991.69640600494
"883819612588751590",2032.21135553555
"40634680",1908.3725975478
"53812295",1994.07110865967
"964601331843112625",1830.95943041719
"749265621049306621",1924.8102001575
"42069280",1996.30120260686
"47908132",2034.34424229196
"30112138",1802.6123687365
"31646868",2009.99211073089
"800433241339540478",1907.46435850943
"674193493104024393",2057.163589069
"952142875884116872",1803.6097069083
"45032739",1772.14255996159
"541472859148711343",1923.73182198066
"7679929",1961.14397139589
"995621102835223919",1290.83879931497
"933491626783305779",1483.58539827824
"6134895",1766.39514298292
"35941324",1220.56391130198
"52935965",1814.2226882978
"552199534066642003",1862.8129753121
"866740275981598597",1905.12687726212
"939961285038560811",1807.9776030769
"38266089",1950.37922812438
"953864476457366504",1678.63931522515
"976262118849452336",1825.97601525399
"960452988755682370",2030.84847367459
"45626100",2022.15838415261
"678321848015350158",1734.28105488141
"872852188124398534",1884.8834004621
"681151528493373084",1822.9602556844
"865184696356075536",1725.8899588679
"45243636",1753.6980686581
"1025809278895556122",1711.3359206063
"50287231",1908.3725975478
"22696589",1938.70751282725
"6426269",1680.52106876702
"4493377",1830.9346972623
"961757210706931810",1851.13589069456
"1042182168385771289",1718.60183291322
"23020307",1935.90083653392
"975669649038301703",1824.77886581765
"773216148474833083",1568.33705495521
"892758192093887552",2042.8587931366
"54243757",2011.28282334431
"838660821598665306",1493.54794566295
"19094811",1966.98554656976
"1191143",1885.52169491805
"740020164783060026",1916.77345158221
"6416204",1678.05088567533
"36043428",1918.93938326716
"653493908624521531",1666.46168025168
"892314920827692115",1988.18536319449
"24755125",1680.61677387686
"21643708",1655.67902688736
"995120739216133478",1827.4517284527
"15481083",1907.59168929569
"42696012",1709.17956188944
"15514194",1871.38545799829
"52496643",1634.41040602985
"51753888",1986.37440165089
"934279591549320726",1843.88013631209
"42896340",1930.64499322571
"24699111",1852.17707643155
"29795231",1835.61501365892
"681249158664573887",1754.60630769646
"594560281009631016",1840.39890642117
"943490329235999776",1993.29444768266
"956267866287090390",1553.11640107864
"995196087341251849",1907.51621298947
"4856515",1721.51594564251
"751742278545937316",2028.28337297726
"52751384",1997.38907253948
"39985555",2045.07782563001
"762269555352822097",-85.6098778315106
"51604803",2016.9622483073
"35089036",1899.21658882977
"31934285",1740.80823391697
"21912",1602.81736554864
"751423757365207825",1988.23249381923
"755916944893858507",2059.24735911217
"918165541071668839",1678.63931522515
"18024",1908.3725975478
"898724730066153990",1826.59534389438
"22391348",1999.66862727307
"6660457",1664.80339925085
"881355111685243680",1974.50711391954
"851444520902730746",2079.45215647199
"581913215389516560",1738.93242602426
"942198381109067042",2015.45786949059
"634039127458505827",1839.40341031265
"47054062",1425.97462096749
"955353651684123845",1652.46126073471
"625844667500024063",2011.2593652393
"710837425541630897",1869.48250152738
"954030225758890340",1868.40710213413
"881917024842431156",1678.63931522515
"856831885630423028",1763.80923597927
"952931771957298874",1903.83140235597
"22422543",1768.75023601493
"14555310",1863.4430649905
"846423776304850185",2006.15444908884
"45715295",1816.9474054129
"1036018666584943350",1816.02650023321
"687073071466085759",2180.03606602572
"928370823275734824",2023.15317158259
"38847417",1995.90192507467
"48227761",1582.73736591731
"611761422268205294",2073.53652954086
"762337352924239148",1919.33855227955
"18638495",2008.54178169971
"27023757",1932.05102456341
"787070840956286074",1971.32352474223
"793625566805364379",1903.86937125167
"829193558827888044",1907.46435850943
"3309313",1556.89609650201
"969710158705702652",1748.70700306583
"50330531",1972.18176998276
"42097672",1974.20411053455
"698081321110887201",1558.21225147682
"654668434867588387",1867.75000635244
"8941830",1531.58090205443
"597765578414885881",1985.10448693712
"52940209",1876.90537535645
"677047880782607284",1721.32655002831
"892314474725715239",2035.97867506926
"41958233",1794.68780477786
"957450266512722285",1797.94884661052
"629259683606195319",1999.067628419
"1092176",1713.05801986743
"23056643",1902.31680424571
"46292342",1416.35369440755
"993523037770138586",1488.14880711783
"8736944",1917.52852848943
"782611575046081777",1792.0822604365
"17302474",1813.07152093716
"563115181211622654",2081.27362247478
"968116856616973433",1439.75850035107
"1021290912968953815",1886.64362520397
"14194524",1785.69904723851
"702281737808303979",1351.90508623125
"53338639",1908.3725975478
"780599393228932130",1879.1725542676
"27641406",1908.3725975478
"756871298880801904",1928.63279734233
"18650443",1691.34930442653
"749547956286953697",1972.1819570461
"3168686",1865.1588690184
"38977330",1980.40831406119
"40557835",1842.71700171223
"1040106486965970691",1723.16524175281
"1000876439117206130",1724.98171982954
"688443968489123584",2005.65031459135
"969653392389060980",1889.32069138949
"903202768637136999",2018.02297018792
"11688698",1841.53253659083
"24134940",1814.15369721983
"33687129",1862.19026721822
"862891756653598744",1981.1783538117
"745025767777116821",1721.32655002831
"51747629",1893.32946284823
"48167443",1646.50397294476
"42301804",1905.6478804327
"26160268",1894.76719971428
"835784871538797794",1716.78535483649
"36557638",1679.47504493068
"1029826080780454158",1715.89932944588
"1006111949856415760",1725.8899588679
"3994011",1782.41943531822
"51456497",2006.36628815294
"1029739696773957586",1739.58018538666
"861778263366195328",1721.32655002831
"47549583",1908.3725975478
"995998637395824376",1721.32655002831
"27393918",1929.69959006938
"708648709451898433",2014.732704975
"974033996678481217",1834.87569178922
"50807299",1874.96508214255
"27268683",1908.3725975478
"24066913",1617.21969112478
"27561314",2011.44243976207
"639042332403169021",1728.38116811411
"926762637781525027",1857.69273598715
"974565104288695749",1867.91766336996
"913972308748448291",1967.25455951395
"53595567",1954.47055662201
"919882207484674798",1983.27808954097
"39321923",1819.52727091942
"4630113",1997.00092282621
"49417587",1781.82228906521
"869801239501689123",1856.5844136355
"53009047",1922.62285129858
"3812348",1506.79197307391
"1016713565660155853",1720.41831098995
"736116744137852547",1948.88526792341
"771366",1904.94838758503
"28955616",1838.31694735068
"603626814689298469",1870.00323481801
"40180166",1987.93144281725
"40923455",1971.48369524055
"574531787170117608",1959.0871640866
"51248997",2011.44243976207
"748993882666940231",1906.86576714715
"608252515654744309",2044.86009211075
"53230371",1888.04698059296
"42449531",1731.52864735227
"36988462",1842.57828260677
"1016025337079336296",1756.6966781408
"35809857",1721.2747002844
"720901803527787917",1965.14588921235
"893875511669747229",1543.44500449215
"28987551",2009.46634526758
"922651416658124004",1932.65231598731
"776514171059457790",2093.68786919371
"52740677",1911.58815144562
"33299354",1815.09505024765
"26801360",1659.46223269143
"7741348",1793.40682738083
"13095272",1707.74840212683
"829564085300659046",1725.8899588679
"735770656582654631",1994.60275389666
"17734782",1909.86308941352
"5638429",1729.86705280085
"17964143",2009.80903620812
"24653941",1945.27309415543
"568808881399597264",1933.98241174161
"48547310",1950.19150668637
"885855032997487841",1845.5887461269
"3100878",1992.22591450638
"954560881599662250",1936.1172831497
"41530441",2134.45548423432
"774867293948514142",1815.26828801178
"750063404491358773",2007.9363021408
"30768655",1816.70960385803
"12213507",1885.76771251961
"637770635296994623",1969.18124810772
"1041627212949511129",1891.91365848003
"51194450",1757.19730900878
"638309253284807578",2053.5190501432
"17611127",1883.94821583697
"993815278064103878",2027.74549867636
"29659260",1908.3725975478
"51018159",1947.0948642064
"636541707361749311",1602.74052436053
"843794414647022682",1743.14373780877
"1022662630374435598",1735.08341749035
"997243378260024440",1725.0039334773
"976282778777619243",1410.26191876005
"1014577619472409507",1876.55309948356
"1026949339160938352",1803.46790914087
"2966088",1723.20749519647
"994372673953366075",1974.13624913044
"947192833308451119",1896.92868421894
"36615837",1931.52687051165
"41710817",1907.46435850943
"800935892830608949",1857.19641673263
"29902621",1908.3725975478
"6416686",1569.27777225737
"53868586",1933.56544087207
"656052900229080988",1753.27041190542
"921098999467417118",1675.11011376393
"4418911",1943.15248168982
"967662702180312646",1813.0828265577
"35091087",1950.50637332996
"44021555",1866.05716046385
"12294424",1911.49216862581
"47406734",1863.85356461103
"53421362",2078.34149675976
"3679016",1929.09891916054
"585747588926620776",1993.90758433324
"958675830485818845",1885.69401564775
"679042188518315058",1950.8538538108
"37493589",1891.64131261282
"937795357591962024",1743.23535518788
"53531830",2015.32884475335
"898088289157936718",1943.33920964087
"865532956654984560",1842.93333836775
"927505979510017080",1867.75000635244
"744990487628780430",1304.39453573361
"881910130441121868",1828.73943215811
"626670584936455248",2012.16760427766
"6692629",2013.45275119844
"695504265229487008",1974.49251616745
"36104697",1908.3725975478
"1043142687866502122",1777.92614782784
"1040615604622734234",1771.52404726376
"801024168663683393",1723.16524175281
"1001668494313338968",1719.51007195158
"46372111",1989.39423290927
"52639645",2015.45786949059
"17580870",1870.4765478541
"1005663281001463884",1879.62211990841
"33073432",1894.71277738031
"794280165133001580",1683.20272406474
"906165847219498378",1851.24678744324
"45998307",1899.07755829119
"9237061",1531.59153341937
"6993905",1927.08057753067
"28154661",1775.93145054759
"967515496905922725",1895.83665196482
"27837513",1989.20055640959
"1020622742027577613",1838.69179365271
"833952751887096562",1806.55848581441
"45941161",1908.3725975478
"782725694993661305",1558.34642553319
"4699429",1847.22589206738
"39511588",1821.73810022764
"54271255",2000.67344160037
"888362047495421930",1868.91215147826
"53026140",2056.06533743321
"27257931",899.982392569152
"1016117395250384714",1852.2356446543
"43533212",2004.62897355691
"971180841745973748",1901.42636340449
"14127036",1777.30869209924
"1011165223778812926",1755.59146795511
"461370",1642.43281818048
"702569746591193300",1838.06955070222
"49469128",1787.72576812385
"613327802223607485",1921.32710240089
"755921598792885202",1932.68733231502
"927517572912592731",899.463406784639
"28317472",1849.42632642041
"6452450",1891.84164293057
"26342358",1645.42395158335
"968103912595228590",1721.32655002831
"894135724044874473",1847.18395144924
"1014463888926310646",1624.41153669636
"32982427",1650.28908511838
"902283687852576357",1890.57009966114
"51476043",1977.07082561396
"781526387244147505",1922.51508094999
"4104870",1668.59329568104
"944976798774137912",1999.14394908849
"13829747",1720.29212657739
"1011109642554622116",1863.0146321315
"43817461",1878.82069867298
"53046207",1862.39909411361
"33340994",1649.08892285367
"9562576",1834.16562904958
"43501445",1908.3725975478
"8743634",1720.30523086077
"45723370",1480.73165642591
"18735027",1880.92885096117
"868105255970935888",1551.4974517721
"8255521",1748.70700306583
"377706",1821.60192970152
"54343169",1897.04066374698
"898079222122228915",1704.97824733774
"711496274723040660",2009.37809408719
"694875479872586956",-81.6342307375131
"37261304",1972.57123563514
"702079179822599606",1678.42107396657
"759391143392781156",1677.58340586935
"33098749",1852.3121841919
"34874854",2015.56596906166
"24413898",1725.35475513485
"35304",1567.51121827606
"945270589226266186",1597.53000577994
"744961251977035854",1893.18509489734
"39172904",1988.779265256
"994579254207808808",1428.42513413918
"14607432",1719.59384872613
"563248180261220836",1952.17787270013
"36078854",1908.3725975478
"866623099520556575",2083.22303106783
"3342823",1586.26444767109
"940583140519534024",1722.16227973385
"24993810",1836.30717499081
"1000013089813316590",1781.04343798788
"687627343249251747",1861.5457208037
"21045621",1832.60521286249
"507767",1800.77125306164
"47292724",1667.03527398555
"948032080763257631",1678.63931522515
"680334719746978812",1967.10930780234
"51324665",1864.76946584525
"34343991",1893.4157031909
"45028703",1735.5485055489
"710286970796220640",1871.64518561656
"765210232672973577",2018.02297018792
"1360765",1733.21895557897
"726829619548053751",1908.3725975478
"1034146682721688246",2015.45786949059
"679037303886725371",1978.08054724677
"34900603",2012.16760427766
"793384773896731046",1802.5596701025
"876124865050413306",1733.37375725649
"14535292",1966.38264491007
"682957147160819942",1607.35627481536
"1042103078956150583",1869.85652176051
"711908882319965486",1827.68665745552
"934129539051920012",1848.14218345867
"853607704195379789",1708.82526599912
"27738173",2006.81200246752
"659040153442647734",1923.92254279796
"896346352678055576",2028.28337297726
"15312395",1802.74180022282
"49093947",1901.51521799553
"48611956",1853.73662330568
"1011187750956360185",1787.53532983221
"28053100",1910.51924012186
"35869904",1804.09178580606
"803767891405757191",1711.24486513855
"24503070",1946.91780214281
"16233697",1579.0928682128
"514444008042828499",1789.31077974177
"23527106",1927.61154971516
"50958386",1911.85374450405
"932904660689998973",1764.29468586844
